EstadoCivil,Curso,QualificacaoAnterior,QualificacaoAnteriorGrau,Nacionalidade,NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Genero,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,Target,target_class,target,target_excl_enrolled
Solteiro,Engenharia Informática,Ensino Secundário,120.0,Português,108.6,0,0,0,Masculino,0,0,2,7,13,5,12.0,0,2,7,7,3,11.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,145.0,Português,134.9,0,0,1,Feminino,0,0,0,6,6,6,15.5,0,0,6,6,6,16.0,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Equincultura,Curso de Especialização Tecnológica,120.0,Português,120.0,0,0,1,Feminino,0,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,142.0,Português,141.3,0,0,1,Feminino,1,0,0,6,7,6,14.714285714285703,0,0,6,6,6,15.1666666666666,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,147.0,Português,135.6,0,0,1,Feminino,0,0,0,6,7,6,16.7142857142857,0,0,6,6,6,15.333333333333304,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,121.5,0,0,1,Feminino,1,0,0,6,9,6,10.857142857142803,0,0,6,7,6,11.666666666666602,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,125.0,0,0,1,Feminino,0,0,0,7,8,6,11.658333333333303,0,0,8,11,6,12.416666666666602,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,132.0,Guineense,119.1,0,0,1,Feminino,1,1,0,6,8,5,11.6,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,122.0,Português,126.6,0,0,1,Feminino,0,0,0,6,8,6,14.625,0,0,6,9,6,14.142857142857096,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Jornalismo e Comunicação,Ensino Secundário,123.0,Português,116.7,0,0,1,Feminino,1,0,0,6,6,6,12.166666666666602,0,0,6,8,6,12.666666666666602,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,120.1,0,0,1,Feminino,0,0,0,7,12,4,13.375,0,0,7,8,6,12.116666666666601,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Ensino Básico,Ensino Secundário,128.0,Português,124.9,0,0,1,Feminino,1,0,0,6,6,6,12.5,0,0,6,6,6,12.833333333333304,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,100.0,Português,114.0,0,1,0,Feminino,0,0,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,140.0,Português,131.1,0,0,1,Feminino,0,0,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,145.0,Português,129.3,0,1,1,Feminino,1,0,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,143.0,Português,129.7,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,132.0,Português,120.8,0,0,1,Feminino,1,0,0,6,11,5,11.6,0,0,6,10,6,11.714285714285698,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,130.0,Português,135.0,0,0,1,Feminino,0,0,0,7,7,6,14.2666666666666,0,0,7,7,6,14.2666666666666,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,129.0,Português,117.8,0,0,1,Feminino,1,0,0,5,6,4,11.0,0,0,5,9,4,13.8571428571428,0,10.8,1.4,1.74,Matriculado,Matriculado,0,
Casado,Serviço Social (prestação nocturna),Ensino Superior - Licenciatura,124.4,Português,130.0,0,0,1,Feminino,0,0,8,10,11,9,12.666666666666602,0,3,7,7,7,12.428571428571399,1,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,127.0,Português,117.6,0,0,1,Feminino,0,0,0,6,6,0,0.0,0,0,6,10,3,11.0,0,16.2,0.3,-0.92,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,144.0,Português,130.8,0,0,1,Feminino,0,0,0,8,11,7,12.771428571428503,0,0,8,11,7,12.771428571428503,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,121.0,Português,111.9,0,0,1,Feminino,0,0,0,5,12,0,0.0,3,0,5,5,0,0.0,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,150.0,Português,145.9,0,0,1,Feminino,1,0,3,6,6,6,15.5,0,2,6,7,6,13.571428571428504,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,115.0,Português,109.1,0,0,1,Feminino,1,0,0,6,7,6,13.285714285714198,0,0,6,9,5,14.6,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,125.0,Português,120.3,0,0,1,Feminino,0,0,0,7,11,5,11.716666666666601,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Solteiro,Equincultura,Ensino Secundário,117.0,Português,113.5,0,0,1,Feminino,0,0,0,6,8,6,11.333333333333304,0,0,6,12,4,13.75,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,121.0,Português,135.4,0,0,1,Feminino,1,0,0,6,6,6,13.333333333333304,0,0,6,10,5,13.4,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Casado,Gestão (presencial noturno),Ensino Secundário,140.0,Português,130.2,0,0,1,Feminino,1,0,0,5,13,4,12.333333333333304,0,0,5,14,2,10.0,4,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Design de Comunicação,Ensino Secundário,129.0,Português,136.4,0,0,1,Feminino,0,0,0,6,6,6,12.333333333333304,0,0,6,6,6,12.833333333333304,0,7.6,2.6,0.32,Matriculado,Matriculado,0,
Solteiro,Design de Animação e Multimédia,Ensino Secundário,130.0,Português,126.9,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,131.0,Português,119.8,0,0,1,Feminino,0,0,0,5,8,5,12.6,0,0,5,9,4,11.6,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,137.0,Português,124.4,0,0,1,Feminino,0,0,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Casado,Agronomia,Ensino Secundário,150.0,Português,120.0,0,1,0,Feminino,0,0,1,6,10,6,14.333333333333304,0,0,6,9,6,12.833333333333304,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,117.0,Português,111.8,0,0,1,Feminino,0,0,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,Matriculado,Matriculado,0,
Solteiro,Enfermagem Veterinária,Ensino Secundário,133.1,Português,130.0,0,0,1,Feminino,0,0,0,6,7,6,14.8571428571428,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Casado,Gestão,Ensino Secundário,130.0,Português,138.0,0,0,1,Feminino,0,0,12,15,17,12,11.916666666666602,0,11,13,13,11,13.181818181818102,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Casado,Gestão (presencial noturno),Ensino Secundário,110.0,Português,114.6,0,0,1,Feminino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Casado,Gestão,Ensino Secundário,140.0,Português,108.0,0,0,1,Feminino,0,0,0,5,12,3,13.333333333333304,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Gestão (presencial noturno),Ensino Secundário,140.0,Português,140.0,0,0,0,Feminino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Ensino Secundário,148.0,Português,134.7,0,0,1,Feminino,0,0,0,6,6,6,17.0,0,0,6,6,6,15.5,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,110.0,0,0,1,Feminino,1,0,0,6,13,3,11.666666666666602,0,0,6,14,2,11.333333333333304,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Casado,Agronomia,Ensino Secundário,140.0,Português,104.8,0,0,1,Feminino,0,0,14,19,24,19,12.210526315789398,0,11,13,13,13,11.384615384615298,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Casado,Design de Comunicação,Ensino Secundário,160.0,Português,126.5,0,0,1,Feminino,1,0,1,6,8,6,13.0,1,0,6,9,5,12.857142857142804,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Divorciado,Gestão (presencial noturno),Ensino Secundário,130.0,Português,118.1,0,1,0,Feminino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Casado,Gestão (presencial noturno),Ensino Secundário,120.0,Português,119.9,0,0,1,Feminino,0,0,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,Matriculado,Matriculado,0,
Solteiro,Agronomia,Curso de Especialização Tecnológica,160.0,Português,160.0,0,0,1,Feminino,0,0,0,6,7,6,13.571428571428504,0,0,6,9,6,12.714285714285698,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Casado,Higiene Oral,Outro - 11º Ano de Escolaridade,133.1,Português,100.5,0,0,1,Feminino,0,0,0,3,7,1,14.0,0,0,2,4,0,0.0,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Casado,Jornalismo e Comunicação,Ensino Básico (3º Ciclo),133.1,Português,110.0,0,0,0,Feminino,0,0,0,5,5,0,0.0,0,0,4,5,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Casado,Gestão,Ensino Secundário,100.0,Português,100.0,0,0,1,Feminino,0,0,13,15,20,13,12.4615384615384,1,10,13,13,10,11.1,1,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Feminino,0,0,0,6,8,4,14.4,0,0,6,6,5,13.0,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,109.0,Português,109.0,0,0,0,Feminino,0,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,130.0,Português,120.9,0,1,1,Feminino,0,0,0,6,6,6,14.333333333333304,0,0,6,6,6,14.1666666666666,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Agronomia,Curso Técnico Superior Profissional,130.0,Português,125.8,0,1,1,Feminino,0,0,7,13,21,11,11.909090909090901,0,5,11,14,11,10.727272727272698,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Design de Comunicação,Ensino Secundário,164.0,Português,161.2,0,0,1,Feminino,0,0,1,6,8,6,13.7142857142857,1,0,6,8,6,14.375,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,125.0,Português,122.0,0,1,1,Feminino,0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,137.0,Português,127.9,0,0,1,Feminino,1,0,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,133.0,Português,135.8,0,0,1,Feminino,0,0,0,6,6,6,15.0,0,0,6,6,6,13.333333333333304,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,163.0,Português,149.7,0,0,1,Feminino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,160.0,Português,137.3,0,0,1,Feminino,0,0,0,6,7,5,13.4,0,0,6,6,5,12.8,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Divorciado,Serviço Social (prestação nocturna),Outro - 11º Ano de Escolaridade,133.1,Português,106.0,0,0,1,Feminino,0,0,0,6,9,5,13.0,0,0,6,10,4,12.5,0,7.6,2.6,0.32,Matriculado,Matriculado,0,
Divorciado,Serviço Social,Ensino Secundário,120.0,Português,110.0,0,1,1,Feminino,0,0,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,140.0,Português,146.4,0,0,1,Feminino,0,0,0,5,5,5,12.6,0,0,5,7,5,11.6,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Casado,Serviço Social (prestação nocturna),Ensino Secundário,140.0,Português,121.0,0,0,1,Feminino,0,0,0,6,8,6,12.666666666666602,0,0,6,6,6,11.833333333333304,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,140.0,Português,125.2,0,1,1,Feminino,0,0,20,21,23,21,12.333333333333304,0,19,19,19,19,12.1052631578947,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,115.0,Português,119.6,0,0,1,Feminino,1,0,0,6,11,5,12.0,0,0,6,11,5,11.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Divorciado,Gestão,Ensino Secundário,140.0,Português,142.8,0,0,1,Feminino,0,0,0,5,5,5,16.4,0,0,5,5,5,16.6,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Casado,Serviço Social (prestação nocturna),Ensino Básico (3º Ciclo),133.1,Português,123.5,0,0,1,Feminino,0,0,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Agronomia,Ensino Básico (3º Ciclo),133.1,Português,100.0,0,0,1,Feminino,0,0,0,6,10,6,12.75,0,0,6,6,4,14.75,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Casado,Gestão,Ensino Secundário,110.0,Português,140.0,0,0,1,Feminino,0,0,0,5,14,4,14.5,1,0,5,12,5,13.0,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Casado,Gestão (presencial noturno),Ensino Básico (3º Ciclo),133.1,Português,150.3,0,0,1,Feminino,0,0,0,5,5,5,14.8,0,0,5,5,5,14.4,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Superior - Licenciatura,116.0,Português,128.2,0,0,1,Feminino,0,0,12,17,22,17,10.3684210526315,0,14,17,18,17,11.5,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Casado,Enfermagem,Ensino Secundário,110.0,Português,114.3,0,0,1,Feminino,0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Casado,Gestão (presencial noturno),Ensino Secundário,140.0,Português,117.3,0,0,1,Feminino,0,0,6,10,15,6,10.666666666666602,0,5,10,17,9,11.333333333333304,1,7.6,2.6,0.32,Matriculado,Matriculado,0,
União de Fato,Turismo,Ensino Superior - Licenciatura,120.0,Português,120.0,0,0,1,Feminino,0,0,9,15,21,13,12.692307692307603,0,12,15,22,13,12.384615384615298,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Casado,Gestão (presencial noturno),Outro - 11º Ano de Escolaridade,133.1,Português,110.7,0,0,1,Feminino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,160.0,Português,118.0,0,0,1,Feminino,0,0,14,15,15,15,11.8,0,12,13,13,12,11.666666666666602,1,8.9,1.4,3.51,Matriculado,Matriculado,0,
Solteiro,Higiene Oral,Ensino Secundário,133.1,Espanhol,169.2,0,1,0,Feminino,0,1,0,7,7,0,0.0,0,0,5,10,0,0.0,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,120.0,Português,106.8,0,0,1,Feminino,0,0,0,6,9,5,12.333333333333304,0,0,6,12,4,11.5,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Casado,Ensino Básico,Ensino Secundário,133.1,Português,100.0,0,0,1,Feminino,0,0,6,12,18,11,13.0,0,4,13,22,8,11.875,0,12.7,3.7,-1.7,Desistente,Desistente,1,1
Divorciado,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,144.5,0,0,1,Feminino,0,0,0,6,13,4,12.5,0,0,6,8,3,11.666666666666602,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Divorciado,Serviço Social (prestação nocturna),Ensino Básico (3º Ciclo),133.1,Português,134.5,0,0,1,Feminino,1,0,0,6,8,5,12.2,0,0,6,10,4,11.25,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,122.0,Português,114.3,0,0,1,Feminino,0,0,5,10,15,8,11.0,0,2,7,16,5,11.2,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Casado,Gestão (presencial noturno),Ensino Secundário,133.1,Português,113.4,0,0,1,Feminino,0,0,0,5,14,1,10.0,0,0,5,13,2,12.0,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Casado,Serviço Social (prestação nocturna),Ensino Secundário,140.0,Português,128.0,0,0,1,Feminino,1,0,0,6,7,6,12.333333333333304,0,0,6,8,6,11.5,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Agronomia,Ensino Superior - Licenciatura,120.0,Português,120.0,0,0,1,Feminino,0,0,9,13,13,13,14.307692307692301,0,5,12,15,12,15.230769230769198,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Serviço Social (prestação nocturna),Ensino Superior - Licenciatura,130.0,Português,147.5,0,0,1,Feminino,0,0,7,11,13,11,14.4545454545454,0,6,8,8,8,13.5,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Casado,Gestão (presencial noturno),Ensino Secundário,120.0,Português,120.7,0,0,1,Feminino,0,0,0,5,6,5,11.0,0,0,5,5,5,13.2,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,153.0,Português,153.7,0,0,1,Feminino,1,0,0,6,8,6,13.142857142857096,0,0,6,6,6,12.833333333333304,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,131.0,Português,121.9,0,0,1,Feminino,1,0,0,6,8,6,13.75,0,0,6,7,6,11.857142857142803,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,126.0,Português,119.4,0,0,1,Feminino,1,0,0,6,6,6,14.0,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Casado,Serviço Social (prestação nocturna),Outro - 11º Ano de Escolaridade,110.0,Português,157.8,0,0,1,Feminino,0,0,5,8,13,8,13.75,0,2,6,9,6,12.5,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Ensino Secundário,150.0,Português,154.0,0,0,1,Feminino,0,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,131.0,Português,135.9,0,0,1,Feminino,1,0,0,6,6,6,13.1666666666666,0,0,6,8,6,12.428571428571399,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Casado,Serviço Social (prestação nocturna),Ensino Secundário,130.0,Português,130.0,0,0,1,Feminino,0,0,10,12,12,9,12.4444444444444,3,4,7,8,6,12.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,122.0,Português,118.9,0,0,1,Feminino,0,0,0,6,7,6,12.666666666666602,0,0,6,7,5,13.0,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Casado,Serviço Social (prestação nocturna),Ensino Secundário,151.0,Português,152.4,0,0,1,Feminino,0,0,0,6,7,6,11.333333333333304,0,0,6,7,6,10.5,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Ensino Secundário,120.0,Português,147.8,0,0,1,Feminino,0,0,0,5,9,4,11.25,0,0,5,6,5,12.0,0,13.9,-0.3,0.79,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,136.0,Português,100.0,0,0,1,Feminino,0,0,0,7,8,7,13.6125,0,0,8,8,8,14.575,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,140.0,Português,129.0,0,0,1,Feminino,0,0,0,8,8,7,12.414285714285697,0,0,8,8,7,12.414285714285697,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,131.0,Português,148.9,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Casado,Gestão (presencial noturno),Ensino Superior - Licenciatura,120.0,Português,120.0,0,0,1,Feminino,0,0,8,12,21,11,11.5,0,7,12,22,12,11.4375,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Casado,Serviço Social (prestação nocturna),Ensino Superior - Licenciatura,170.0,Português,170.0,0,0,1,Feminino,0,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Casado,Higiene Oral,Ensino Secundário,100.0,Espanhol,130.0,0,0,1,Feminino,0,1,0,7,10,7,11.0,0,0,8,8,8,13.125,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,116.0,Português,119.2,0,0,1,Feminino,1,0,0,6,6,6,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,129.0,0,0,1,Feminino,0,0,0,6,13,4,12.0,0,0,6,10,3,12.0,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,136.0,Português,132.5,0,0,1,Feminino,0,0,0,6,7,6,12.5,0,0,6,7,6,12.5,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Divorciado,Serviço Social (prestação nocturna),Ensino Secundário,160.0,Português,115.0,0,0,1,Feminino,1,0,0,6,8,6,11.333333333333304,0,0,6,9,6,11.333333333333304,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Casado,Enfermagem,Ensino Secundário,140.0,Português,128.0,0,0,1,Feminino,1,0,0,7,7,6,14.0666666666666,0,0,7,7,6,14.0666666666666,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,125.1,0,0,1,Feminino,0,0,2,9,14,8,13.5555555555555,0,2,7,10,7,13.571428571428504,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Agronomia,Ensino Secundário,140.0,Português,140.0,0,1,0,Feminino,0,0,0,6,13,5,11.6,0,0,6,11,4,12.25,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,123.0,Português,120.9,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,143.0,Português,135.3,0,0,1,Feminino,0,0,0,8,8,8,13.27625,0,0,8,8,8,13.27625,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,133.1,Português,125.2,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,136.0,Português,135.7,0,0,1,Feminino,0,0,0,6,8,6,14.375,0,0,6,8,6,14.75,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Separado Judicialmente,Gestão,Ensino Secundário,133.1,Português,110.0,0,0,1,Feminino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Separado Judicialmente,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,119.0,0,0,1,Feminino,1,0,0,6,7,6,10.666666666666602,0,0,6,9,5,11.8,0,10.8,1.4,1.74,Matriculado,Matriculado,0,
Casado,Serviço Social (prestação nocturna),Ensino Superior - Licenciatura,110.0,Português,110.0,0,0,1,Feminino,0,0,9,13,19,12,13.4166666666666,0,4,10,10,10,14.5,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,118.0,Português,115.2,0,0,1,Feminino,0,0,0,7,9,6,12.971666666666602,0,0,8,9,7,12.321428571428502,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Ensino Superior - Licenciatura,110.0,Português,112.9,0,0,1,Feminino,0,0,14,15,16,14,10.928571428571399,0,12,14,16,12,11.833333333333304,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
União de Fato,Agronomia,Ensino Básico (3º Ciclo),133.1,Português,119.4,0,1,0,Feminino,0,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Design de Animação e Multimédia,Ensino Secundário,162.0,Português,152.9,0,0,1,Feminino,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,155.0,Português,117.5,0,0,1,Feminino,0,0,0,6,6,4,13.25,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Matriculado,Matriculado,0,
